event_id,event_type,timestamp,source_person_id,target_person_id,phone_id,device_id,ip_id,account_id,location_id,amount,duration_seconds,direction,status,channel,transaction_type
EVT_000403,call,2025-02-13 07:21:20,PER_000067,PER_000052,PH_000067,,,,LOC_000040,,324.0,internal,completed,api,
EVT_005880,location_ping,2025-02-13 07:44:57,PER_000029,,,DEV_000013,,,LOC_000100,,,,completed,ussd,
EVT_005894,transaction,2025-02-13 08:47:38,PER_000022,PER_000087,,DEV_000012,IP_000045,ACC_000122,LOC_000055,3872.08,,outbound,completed,atm,p2p
EVT_006273,transaction,2025-02-13 11:34:33,PER_000031,PER_000015,,DEV_000112,IP_000081,ACC_000131,LOC_000017,1691.47,,inbound,completed,api,transfer
EVT_003179,login,2025-02-13 11:42:36,PER_000004,,PH_000297,DEV_000005,IP_000062,,LOC_000051,,,,completed,api,
EVT_005910,transaction,2025-02-13 13:38:24,PER_000085,PER_000018,,DEV_000104,IP_000014,ACC_000085,LOC_000085,144.98,,inbound,completed,atm,p2p
EVT_001546,sms,2025-02-13 14:39:02,PER_000022,PER_000094,PH_000022,,,,LOC_000001,,,inbound,completed,atm,
EVT_002465,login,2025-02-13 15:00:54,PER_000009,,PH_000009,DEV_000089,IP_000071,,LOC_000107,,,,completed,ussd,
EVT_000699,transaction,2025-02-13 17:03:17,PER_000050,PER_000051,,DEV_000003,IP_000111,ACC_000150,LOC_000058,342269.91,,outbound,completed,web,withdrawal
EVT_004612,call,2025-02-13 17:29:40,PER_000050,PER_000023,PH_000261,,,,LOC_000058,,905.0,outbound,completed,mobile_app,
EVT_002779,location_ping,2025-02-13 19:41:47,PER_000050,,,DEV_000107,,,LOC_000058,,,,completed,ussd,
EVT_005983,login,2025-02-14 03:53:02,PER_000009,,PH_000009,DEV_000019,IP_000120,,LOC_000107,,,,completed,web,
EVT_003981,transaction,2025-02-14 05:05:37,PER_000093,PER_000076,,DEV_000117,IP_000052,ACC_000093,LOC_000071,3034.7,,outbound,completed,api,withdrawal
EVT_000287,sms,2025-02-14 06:26:54,PER_000071,PER_000067,PH_000071,,,,LOC_000005,,,outbound,completed,atm,
EVT_004545,location_ping,2025-02-14 09:22:41,PER_000096,,,DEV_000052,,,LOC_000107,,,,completed,pos,
EVT_004343,sms,2025-02-14 11:02:56,PER_000073,PER_000044,PH_000175,,,,LOC_000015,,,internal,completed,mobile_app,
EVT_002629,login,2025-02-14 11:16:16,PER_000003,,PH_000003,DEV_000114,IP_000042,,LOC_000048,,,,completed,atm,
EVT_004109,sms,2025-02-14 12:33:38,PER_000029,PER_000037,PH_000029,,,,LOC_000100,,,internal,completed,atm,
EVT_004244,location_ping,2025-02-14 13:31:24,PER_000084,,,DEV_000096,,,LOC_000043,,,,completed,pos,
EVT_001386,location_ping,2025-02-14 13:52:21,PER_000027,,,DEV_000098,,,LOC_000097,,,,completed,atm,
EVT_003264,transaction,2025-02-14 14:55:20,PER_000024,PER_000002,,DEV_000087,IP_000049,ACC_000124,LOC_000083,1599.18,,outbound,completed,pos,withdrawal
EVT_000262,call,2025-02-14 15:54:38,PER_000091,PER_000017,PH_000235,,,,LOC_000090,,618.0,inbound,completed,mobile_app,
EVT_000200,sms,2025-02-14 17:46:24,PER_000050,PER_000042,PH_000117,,,,LOC_000058,,,internal,completed,atm,
EVT_005671,call,2025-02-14 18:05:55,PER_000025,PER_000029,PH_000132,,,,LOC_000007,,576.0,inbound,completed,pos,
EVT_006420,call,2025-02-14 18:17:04,PER_000059,PER_000015,PH_000137,,,,LOC_000071,,1095.0,inbound,completed,web,
EVT_001592,sms,2025-02-14 19:21:50,PER_000015,PER_000083,PH_000015,,,,LOC_000054,,,internal,completed,atm,
EVT_005085,location_ping,2025-02-14 20:16:29,PER_000046,,,DEV_000086,,,LOC_000028,,,,completed,mobile_app,
EVT_005023,location_ping,2025-02-14 20:40:19,PER_000055,,,DEV_000104,,,LOC_000016,,,,completed,ussd,
EVT_006013,location_ping,2025-02-14 21:09:37,PER_000093,,,DEV_000055,,,LOC_000071,,,,completed,mobile_app,
EVT_000137,sms,2025-02-14 21:17:49,PER_000002,PER_000050,PH_000114,,,,LOC_000032,,,internal,completed,api,
EVT_001811,transaction,2025-02-15 08:35:56,PER_000081,PER_000070,,DEV_000020,IP_000119,ACC_000081,LOC_000084,3672.42,,internal,completed,web,withdrawal
EVT_002300,transaction,2025-02-15 10:11:52,PER_000079,PER_000082,,DEV_000039,IP_000010,ACC_000079,LOC_000004,1928.42,,outbound,completed,web,withdrawal
EVT_002611,location_ping,2025-02-15 11:21:57,PER_000093,,,DEV_000029,,,LOC_000071,,,,completed,ussd,
EVT_001146,location_ping,2025-02-15 11:52:55,PER_000050,,,DEV_000050,,,LOC_000058,,,,completed,api,
EVT_003860,call,2025-02-15 12:01:24,PER_000053,PER_000056,PH_000220,,,,LOC_000046,,650.0,internal,completed,mobile_app,
EVT_006463,call,2025-02-15 12:32:47,PER_000041,PER_000057,PH_000041,,,,LOC_000026,,352.0,outbound,completed,web,
EVT_005606,sms,2025-02-15 12:53:23,PER_000001,PER_000026,PH_000001,,,,LOC_000029,,,internal,completed,ussd,
EVT_005722,location_ping,2025-02-15 13:45:05,PER_000091,,,DEV_000002,,,LOC_000057,,,,completed,ussd,
EVT_006115,call,2025-02-15 14:22:54,PER_000070,PER_000027,PH_000070,,,,LOC_000001,,1106.0,internal,completed,atm,
EVT_007250,location_ping,2025-02-15 15:43:12,PER_000027,,,DEV_000119,,,LOC_000097,,,,completed,atm,
EVT_001584,call,2025-02-15 15:46:56,PER_000001,PER_000097,PH_000001,,,,LOC_000029,,155.0,inbound,completed,api,
EVT_003134,login,2025-02-15 17:25:17,PER_000062,,PH_000213,DEV_000049,IP_000010,,LOC_000033,,,,completed,api,
EVT_003898,sms,2025-02-15 19:02:06,PER_000096,PER_000021,PH_000146,,,,LOC_000107,,,outbound,completed,ussd,
EVT_004668,call,2025-02-15 20:47:08,PER_000002,PER_000016,PH_000114,,,,LOC_000032,,656.0,outbound,completed,ussd,
EVT_000639,sms,2025-02-15 22:12:46,PER_000029,PER_000049,PH_000029,,,,LOC_000100,,,outbound,completed,web,
EVT_001648,transaction,2025-02-16 04:10:56,PER_000062,PER_000076,,DEV_000057,IP_000100,ACC_000062,LOC_000033,615.53,,inbound,completed,pos,p2p
EVT_003385,sms,2025-02-16 05:52:14,PER_000087,PER_000042,PH_000087,,,,LOC_000089,,,inbound,completed,pos,
EVT_004902,login,2025-02-16 06:34:55,PER_000027,,PH_000027,DEV_000093,IP_000026,,LOC_000097,,,,completed,web,
EVT_006775,location_ping,2025-02-16 09:15:23,PER_000018,,,DEV_000101,,,LOC_000012,,,,completed,api,
EVT_004410,call,2025-02-16 09:37:28,PER_000002,PER_000050,PH_000002,,,,LOC_000032,,760.0,outbound,completed,atm,
EVT_000881,call,2025-02-16 09:45:38,PER_000026,PER_000086,PH_000176,,,,LOC_000059,,827.0,inbound,completed,ussd,
EVT_006608,location_ping,2025-02-16 10:27:32,PER_000093,,,DEV_000117,,,LOC_000071,,,,completed,pos,
EVT_003188,call,2025-02-16 12:13:47,PER_000065,PER_000085,PH_000159,,,,LOC_000089,,519.0,inbound,completed,api,
EVT_001970,location_ping,2025-02-16 13:52:16,PER_000061,,,DEV_000032,,,LOC_000050,,,,completed,atm,
EVT_002839,transaction,2025-02-16 14:32:28,PER_000055,PER_000081,,DEV_000084,IP_000075,ACC_000055,LOC_000016,2135.1,,outbound,completed,atm,payment
EVT_006832,login,2025-02-16 14:48:52,PER_000016,,PH_000016,DEV_000054,IP_000068,,LOC_000054,,,,completed,api,
EVT_004327,transaction,2025-02-16 14:50:04,PER_000073,PER_000079,,DEV_000110,IP_000012,ACC_000073,LOC_000015,4401.49,,inbound,completed,pos,transfer
EVT_003027,location_ping,2025-02-16 15:44:23,PER_000005,,,DEV_000093,,,LOC_000100,,,,completed,mobile_app,
EVT_002813,login,2025-02-16 18:50:54,PER_000032,,PH_000102,DEV_000076,IP_000117,,LOC_000028,,,,completed,api,
EVT_007022,transaction,2025-02-16 19:42:54,PER_000079,PER_000054,,DEV_000084,IP_000119,ACC_000079,LOC_000004,2603.13,,inbound,completed,web,withdrawal
EVT_000941,call,2025-02-16 20:00:27,PER_000024,PER_000016,PH_000024,,,,LOC_000083,,409.0,internal,completed,api,
EVT_006717,transaction,2025-02-17 01:33:17,PER_000074,PER_000038,,DEV_000056,IP_000092,ACC_000074,LOC_000006,1526.62,,outbound,completed,atm,deposit
EVT_005569,login,2025-02-17 03:23:39,PER_000016,,PH_000016,DEV_000084,IP_000070,,LOC_000102,,,,completed,mobile_app,
EVT_001699,location_ping,2025-02-17 07:21:00,PER_000084,,,DEV_000058,,,LOC_000043,,,,completed,web,
EVT_000693,sms,2025-02-17 09:37:00,PER_000031,PER_000030,PH_000112,,,,LOC_000002,,,outbound,completed,api,
EVT_000186,transaction,2025-02-17 10:36:25,PER_000027,PER_000016,,DEV_000093,IP_000042,ACC_000127,LOC_000097,442.71,,internal,completed,api,p2p
EVT_000373,transaction,2025-02-17 14:13:55,PER_000016,PER_000087,,DEV_000096,IP_000066,ACC_000116,LOC_000054,4372.75,,internal,completed,api,withdrawal
EVT_004626,call,2025-02-17 14:31:58,PER_000002,PER_000050,PH_000002,,,,LOC_000032,,552.0,outbound,completed,web,
EVT_004078,login,2025-02-17 14:58:42,PER_000004,,PH_000289,DEV_000076,IP_000036,,LOC_000052,,,,completed,atm,
EVT_005545,location_ping,2025-02-17 15:30:31,PER_000059,,,DEV_000063,,,LOC_000076,,,,completed,atm,
EVT_005285,login,2025-02-17 16:01:53,PER_000073,,PH_000073,DEV_000005,IP_000056,,LOC_000015,,,,completed,api,
EVT_000380,login,2025-02-17 16:02:32,PER_000056,,PH_000253,DEV_000060,IP_000087,,LOC_000036,,,,completed,api,
EVT_006766,transaction,2025-02-17 16:57:59,PER_000073,PER_000099,,DEV_000033,IP_000029,ACC_000073,LOC_000105,729.27,,inbound,completed,api,p2p
EVT_006179,location_ping,2025-02-17 17:17:52,PER_000094,,,DEV_000040,,,LOC_000060,,,,completed,pos,
EVT_002579,sms,2025-02-17 18:13:31,PER_000019,PER_000081,PH_000019,,,,LOC_000103,,,internal,completed,api,
EVT_002794,call,2025-02-17 19:32:27,PER_000059,PER_000100,PH_000158,,,,LOC_000071,,791.0,inbound,completed,atm,
EVT_006203,login,2025-02-17 22:28:59,PER_000042,,PH_000199,DEV_000071,IP_000101,,LOC_000060,,,,completed,atm,
EVT_002048,location_ping,2025-02-18 05:05:34,PER_000018,,,DEV_000022,,,LOC_000001,,,,completed,web,
EVT_004818,transaction,2025-02-18 07:11:59,PER_000051,PER_000056,,DEV_000088,IP_000082,ACC_000051,LOC_000115,3618.28,,inbound,completed,web,deposit
EVT_006141,call,2025-02-18 08:10:46,PER_000024,PER_000077,PH_000024,,,,LOC_000083,,934.0,internal,completed,ussd,
EVT_002464,sms,2025-02-18 08:28:09,PER_000090,PER_000030,PH_000090,,,,LOC_000027,,,internal,completed,atm,
EVT_005759,sms,2025-02-18 10:09:27,PER_000032,PER_000043,PH_000032,,,,LOC_000028,,,inbound,completed,web,
EVT_002608,call,2025-02-18 11:04:05,PER_000001,PER_000030,PH_000001,,,,LOC_000029,,422.0,internal,completed,mobile_app,
EVT_001361,location_ping,2025-02-18 11:27:06,PER_000062,,,DEV_000065,,,LOC_000033,,,,completed,atm,
EVT_007107,call,2025-02-18 11:41:09,PER_000087,PER_000018,PH_000087,,,,LOC_000119,,972.0,internal,completed,pos,
EVT_006685,transaction,2025-02-18 16:00:15,PER_000024,PER_000002,,DEV_000048,IP_000046,ACC_000124,LOC_000083,70.06,,outbound,completed,pos,transfer
EVT_004769,transaction,2025-02-18 16:29:05,PER_000027,PER_000087,,DEV_000064,IP_000028,ACC_000027,LOC_000097,3761.96,,internal,completed,api,payment
EVT_000018,sms,2025-02-18 16:29:06,PER_000071,PER_000018,PH_000071,,,,LOC_000005,,,inbound,completed,pos,
EVT_007235,location_ping,2025-02-18 16:42:05,PER_000024,,,DEV_000104,,,LOC_000083,,,,completed,web,
EVT_007410,location_ping,2025-02-18 17:18:04,PER_000062,,,DEV_000069,,,LOC_000097,,,,completed,atm,
EVT_003052,transaction,2025-02-18 18:44:47,PER_000090,PER_000040,,DEV_000030,IP_000058,ACC_000090,LOC_000027,4376.94,,inbound,completed,atm,deposit
EVT_000760,transaction,2025-02-18 18:58:23,PER_000062,PER_000033,,DEV_000118,IP_000002,ACC_000062,LOC_000033,4480.88,,internal,completed,atm,payment
EVT_000651,call,2025-02-18 20:11:32,PER_000027,PER_000081,PH_000245,,,,LOC_000097,,356.0,outbound,completed,api,
EVT_007105,transaction,2025-02-18 20:41:21,PER_000091,PER_000008,,DEV_000002,IP_000002,ACC_000091,LOC_000057,3336.34,,internal,completed,api,withdrawal
EVT_003016,call,2025-02-18 20:41:59,PER_000016,PER_000087,PH_000016,,,,LOC_000054,,816.0,internal,completed,mobile_app,
EVT_002702,location_ping,2025-02-18 22:31:47,PER_000042,,,DEV_000089,,,LOC_000060,,,,completed,api,
EVT_006330,transaction,2025-02-19 04:27:33,PER_000073,PER_000055,,DEV_000037,IP_000089,ACC_000073,LOC_000015,4197.2,,inbound,completed,ussd,transfer
EVT_002938,call,2025-02-19 04:30:02,PER_000050,PER_000087,PH_000050,,,,LOC_000058,,97.0,inbound,completed,pos,
EVT_000896,transaction,2025-02-19 04:55:43,PER_000024,PER_000078,,DEV_000074,IP_000023,ACC_000124,LOC_000083,2011.3,,internal,completed,mobile_app,withdrawal
EVT_003409,login,2025-02-19 05:47:00,PER_000059,,PH_000059,DEV_000020,IP_000046,,LOC_000071,,,,completed,web,
EVT_004866,transaction,2025-02-19 06:07:30,PER_000050,PER_000016,,DEV_000115,IP_000016,ACC_000150,LOC_000115,1405.33,,internal,completed,ussd,transfer
EVT_006239,location_ping,2025-02-19 07:07:53,PER_000062,,,DEV_000120,,,LOC_000033,,,,completed,ussd,
EVT_006852,login,2025-02-19 07:50:37,PER_000062,,PH_000213,DEV_000052,IP_000016,,LOC_000033,,,,completed,api,
EVT_002610,login,2025-02-19 12:51:59,PER_000093,,PH_000225,DEV_000100,IP_000105,,LOC_000071,,,,completed,api,
EVT_003102,location_ping,2025-02-19 12:59:03,PER_000070,,,DEV_000111,,,LOC_000001,,,,completed,web,
EVT_000038,sms,2025-02-19 14:01:13,PER_000062,PER_000022,PH_000213,,,,LOC_000033,,,inbound,completed,atm,
EVT_004845,sms,2025-02-19 16:03:14,PER_000062,PER_000064,PH_000213,,,,LOC_000039,,,internal,completed,api,
EVT_005273,transaction,2025-02-19 16:25:59,PER_000027,PER_000024,,DEV_000099,IP_000097,ACC_000127,LOC_000097,163671.37,,outbound,completed,pos,transfer
EVT_000763,transaction,2025-02-19 16:54:34,PER_000008,PER_000037,,DEV_000084,IP_000079,ACC_000008,LOC_000077,4077.18,,inbound,completed,api,withdrawal
EVT_004669,login,2025-02-19 17:37:55,PER_000073,,PH_000162,DEV_000114,IP_000017,,LOC_000015,,,,completed,web,
EVT_006134,call,2025-02-19 18:26:17,PER_000100,PER_000088,PH_000251,,,,LOC_000108,,79.0,inbound,completed,api,
EVT_003690,sms,2025-02-19 19:25:31,PER_000085,PER_000018,PH_000085,,,,LOC_000085,,,inbound,completed,api,
EVT_001502,sms,2025-02-19 19:54:52,PER_000042,PER_000070,PH_000042,,,,LOC_000060,,,inbound,completed,mobile_app,
EVT_006896,sms,2025-02-19 20:19:29,PER_000001,PER_000049,PH_000298,,,,LOC_000029,,,inbound,completed,web,
EVT_004243,login,2025-02-19 20:43:56,PER_000087,,PH_000294,DEV_000016,IP_000023,,LOC_000099,,,,completed,ussd,
EVT_006045,transaction,2025-02-19 20:57:50,PER_000059,PER_000015,,DEV_000031,IP_000103,ACC_000059,LOC_000071,1068.84,,inbound,completed,atm,payment
EVT_004514,location_ping,2025-02-19 21:46:54,PER_000027,,,DEV_000065,,,LOC_000097,,,,completed,atm,
EVT_007360,call,2025-02-19 22:43:52,PER_000042,PER_000050,PH_000042,,,,LOC_000060,,1140.0,outbound,completed,mobile_app,
EVT_005846,login,2025-02-20 03:20:11,PER_000024,,PH_000024,DEV_000058,IP_000031,,LOC_000090,,,,completed,mobile_app,
EVT_006862,location_ping,2025-02-20 05:35:09,PER_000050,,,DEV_000099,,,LOC_000058,,,,completed,ussd,
EVT_005701,transaction,2025-02-20 07:20:48,PER_000064,PER_000085,,DEV_000115,IP_000003,ACC_000064,LOC_000020,2607.33,,inbound,completed,pos,deposit
EVT_005584,transaction,2025-02-20 08:00:58,PER_000001,PER_000055,,DEV_000109,IP_000096,ACC_000101,LOC_000029,1277.56,,internal,completed,atm,payment
EVT_000876,transaction,2025-02-20 08:18:58,PER_000004,PER_000054,,DEV_000094,IP_000059,ACC_000104,LOC_000052,4381.5,,inbound,completed,api,deposit
EVT_006676,location_ping,2025-02-20 08:53:45,PER_000073,,,DEV_000098,,,LOC_000015,,,,completed,web,
EVT_006323,transaction,2025-02-20 09:13:04,PER_000062,PER_000042,,DEV_000095,IP_000049,ACC_000062,LOC_000061,1144.83,,outbound,completed,web,p2p
EVT_003173,login,2025-02-20 09:40:44,PER_000051,,PH_000051,DEV_000085,IP_000066,,LOC_000052,,,,completed,atm,
EVT_002032,call,2025-02-20 10:15:34,PER_000018,PER_000016,PH_000018,,,,LOC_000001,,418.0,internal,completed,ussd,
EVT_004005,sms,2025-02-20 13:54:11,PER_000018,PER_000016,PH_000018,,,,LOC_000001,,,outbound,completed,ussd,
EVT_002171,location_ping,2025-02-20 14:41:26,PER_000047,,,DEV_000006,,,LOC_000113,,,,completed,web,
EVT_000331,call,2025-02-20 14:47:03,PER_000018,PER_000065,PH_000018,,,,LOC_000001,,212.0,internal,completed,ussd,
EVT_004194,sms,2025-02-20 15:49:57,PER_000031,PER_000011,PH_000031,,,,LOC_000017,,,outbound,completed,web,
EVT_004226,call,2025-02-20 16:18:55,PER_000062,PER_000078,PH_000062,,,,LOC_000033,,125.0,internal,completed,api,
EVT_005144,transaction,2025-02-20 16:35:42,PER_000062,PER_000002,,DEV_000035,IP_000110,ACC_000062,LOC_000033,3639.34,,internal,completed,atm,withdrawal
EVT_006072,location_ping,2025-02-20 18:18:33,PER_000093,,,DEV_000070,,,LOC_000071,,,,completed,atm,
EVT_003547,login,2025-02-20 19:18:38,PER_000001,,PH_000001,DEV_000118,IP_000027,,LOC_000029,,,,completed,pos,
EVT_004064,call,2025-02-20 19:23:37,PER_000042,PER_000018,PH_000042,,,,LOC_000060,,650.0,outbound,completed,pos,
EVT_001119,login,2025-02-20 19:28:50,PER_000059,,PH_000158,DEV_000008,IP_000101,,LOC_000071,,,,completed,atm,
EVT_007175,transaction,2025-02-20 19:35:59,PER_000087,PER_000050,,DEV_000026,IP_000068,ACC_000087,LOC_000099,1868.73,,outbound,completed,web,payment
EVT_004339,transaction,2025-02-20 21:16:08,PER_000042,PER_000054,,DEV_000081,IP_000018,ACC_000142,LOC_000060,204368.54,,outbound,completed,api,transfer
EVT_000615,location_ping,2025-02-21 09:40:28,PER_000080,,,DEV_000086,,,LOC_000074,,,,completed,pos,
EVT_001864,call,2025-02-21 10:25:57,PER_000065,PER_000067,PH_000065,,,,LOC_000072,,441.0,inbound,completed,web,
EVT_005549,location_ping,2025-02-21 10:35:30,PER_000024,,,DEV_000078,,,LOC_000083,,,,completed,ussd,
EVT_001514,call,2025-02-21 11:32:36,PER_000066,PER_000014,PH_000123,,,,LOC_000049,,1031.0,inbound,completed,atm,
EVT_001451,sms,2025-02-21 13:08:05,PER_000010,PER_000013,PH_000010,,,,LOC_000006,,,internal,completed,mobile_app,
EVT_006934,sms,2025-02-21 13:56:29,PER_000018,PER_000002,PH_000018,,,,LOC_000001,,,inbound,completed,web,
EVT_000509,transaction,2025-02-21 14:00:29,PER_000062,PER_000091,,DEV_000093,IP_000107,ACC_000062,LOC_000033,3385.21,,internal,completed,web,deposit
EVT_004540,sms,2025-02-21 14:23:55,PER_000059,PER_000051,PH_000180,,,,LOC_000071,,,outbound,completed,ussd,
EVT_002248,call,2025-02-21 14:43:21,PER_000081,PER_000019,PH_000202,,,,LOC_000084,,826.0,outbound,completed,mobile_app,
EVT_000277,sms,2025-02-21 14:50:54,PER_000002,PER_000027,PH_000002,,,,LOC_000032,,,outbound,completed,web,
EVT_001816,sms,2025-02-21 16:20:21,PER_000085,PER_000044,PH_000085,,,,LOC_000085,,,inbound,completed,web,
EVT_004418,sms,2025-02-21 16:44:34,PER_000087,PER_000050,PH_000087,,,,LOC_000099,,,outbound,completed,api,
EVT_003486,call,2025-02-21 18:26:51,PER_000093,PER_000046,PH_000093,,,,LOC_000071,,1127.0,inbound,completed,atm,
EVT_001481,location_ping,2025-02-21 18:54:41,PER_000069,,,DEV_000032,,,LOC_000031,,,,completed,pos,
EVT_006807,transaction,2025-02-21 20:27:58,PER_000062,PER_000087,,DEV_000096,IP_000078,ACC_000062,LOC_000033,3033.02,,internal,completed,mobile_app,transfer
EVT_000481,location_ping,2025-02-21 21:11:18,PER_000001,,,DEV_000069,,,LOC_000029,,,,completed,api,
EVT_003565,location_ping,2025-02-21 21:37:20,PER_000024,,,DEV_000090,,,LOC_000083,,,,completed,atm,
EVT_006303,location_ping,2025-02-22 02:59:26,PER_000016,,,DEV_000065,,,LOC_000054,,,,completed,mobile_app,
EVT_007431,sms,2025-02-22 04:41:57,PER_000024,PER_000018,PH_000024,,,,LOC_000083,,,internal,completed,mobile_app,
EVT_004976,call,2025-02-22 08:10:04,PER_000062,PER_000057,PH_000213,,,,LOC_000097,,834.0,outbound,completed,atm,
EVT_003784,call,2025-02-22 09:29:51,PER_000042,PER_000018,PH_000199,,,,LOC_000060,,94.0,internal,completed,atm,
EVT_003760,location_ping,2025-02-22 09:42:12,PER_000093,,,DEV_000114,,,LOC_000071,,,,completed,ussd,
EVT_003407,location_ping,2025-02-22 10:10:43,PER_000087,,,DEV_000045,,,LOC_000099,,,,completed,api,
EVT_001503,sms,2025-02-22 10:10:44,PER_000042,PER_000078,PH_000042,,,,LOC_000060,,,outbound,completed,api,
EVT_004782,location_ping,2025-02-22 11:17:38,PER_000024,,,DEV_000010,,,LOC_000083,,,,completed,web,
EVT_000237,location_ping,2025-02-22 11:25:52,PER_000017,,,DEV_000042,,,LOC_000116,,,,completed,ussd,
EVT_002650,login,2025-02-22 11:43:51,PER_000087,,PH_000294,DEV_000002,IP_000106,,LOC_000099,,,,completed,atm,
EVT_002293,call,2025-02-22 11:52:37,PER_000096,PER_000079,PH_000096,,,,LOC_000087,,637.0,outbound,completed,ussd,
EVT_004480,call,2025-02-22 12:14:53,PER_000057,PER_000015,PH_000270,,,,LOC_000030,,254.0,outbound,completed,pos,
EVT_005437,call,2025-02-22 14:27:08,PER_000092,PER_000045,PH_000161,,,,LOC_000065,,258.0,outbound,completed,atm,
EVT_006031,location_ping,2025-02-22 14:51:54,PER_000042,,,DEV_000087,,,LOC_000060,,,,completed,api,
EVT_006018,call,2025-02-22 16:18:27,PER_000050,PER_000064,PH_000050,,,,LOC_000070,,1072.0,internal,completed,api,
EVT_004257,location_ping,2025-02-22 16:58:24,PER_000050,,,DEV_000024,,,LOC_000058,,,,completed,web,
EVT_005186,location_ping,2025-02-22 17:25:58,PER_000062,,,DEV_000098,,,LOC_000028,,,,completed,mobile_app,
EVT_006882,transaction,2025-02-22 20:48:01,PER_000020,PER_000070,,DEV_000056,IP_000039,ACC_000020,LOC_000056,1462.09,,internal,completed,ussd,p2p
EVT_004788,location_ping,2025-02-22 21:58:17,PER_000042,,,DEV_000082,,,LOC_000068,,,,completed,api,
EVT_002747,sms,2025-02-22 22:22:25,PER_000018,PER_000070,PH_000018,,,,LOC_000001,,,internal,completed,atm,
EVT_002338,login,2025-02-23 02:06:10,PER_000060,,PH_000060,DEV_000072,IP_000038,,LOC_000014,,,,completed,web,
EVT_002295,location_ping,2025-02-23 02:07:54,PER_000001,,,DEV_000040,,,LOC_000090,,,,completed,api,
EVT_001818,sms,2025-02-23 03:04:19,PER_000069,PER_000009,PH_000173,,,,LOC_000031,,,outbound,completed,api,
EVT_000747,call,2025-02-23 04:27:44,PER_000094,PER_000010,PH_000198,,,,LOC_000060,,355.0,outbound,completed,api,
EVT_007164,login,2025-02-23 08:33:13,PER_000001,,PH_000298,DEV_000101,IP_000045,,LOC_000029,,,,completed,pos,
EVT_003852,login,2025-02-23 11:01:21,PER_000017,,PH_000017,DEV_000100,IP_000083,,LOC_000116,,,,completed,pos,
