source_id,source_type,relationship_type,target_id,target_type,first_seen,last_seen,event_count,weight,metadata
PER_000062,Person,USES_DEVICE,DEV_000056,Device,2025-07-19 11:28:59,2025-07-19 11:28:59,1,1.0,
PER_000062,Person,USES_DEVICE,DEV_000057,Device,2025-02-16 04:10:56,2025-03-27 21:12:23,2,2.0,
PER_000062,Person,USES_DEVICE,DEV_000058,Device,2025-01-19 17:56:20,2025-10-23 03:47:58,5,5.0,
PER_000062,Person,USES_DEVICE,DEV_000059,Device,2025-06-18 10:28:05,2025-06-18 10:28:05,1,1.0,
PER_000062,Person,USES_DEVICE,DEV_000060,Device,2025-01-28 16:44:33,2025-01-28 16:44:33,1,1.0,
PER_000062,Person,USES_DEVICE,DEV_000061,Device,2025-08-20 13:31:32,2025-09-22 14:37:37,2,2.0,
PER_000062,Person,USES_DEVICE,DEV_000063,Device,2025-12-12 03:48:57,2025-12-12 03:48:57,1,1.0,
PER_000062,Person,USES_DEVICE,DEV_000064,Device,2025-08-30 04:48:15,2025-10-13 09:46:02,2,2.0,
PER_000062,Person,USES_DEVICE,DEV_000065,Device,2025-02-18 11:27:06,2025-05-25 09:33:58,2,2.0,
PER_000062,Person,USES_DEVICE,DEV_000069,Device,2025-02-18 17:18:04,2025-02-18 17:18:04,1,1.0,
PER_000062,Person,USES_DEVICE,DEV_000070,Device,2025-01-20 04:21:12,2025-01-20 04:21:12,1,1.0,
PER_000062,Person,USES_DEVICE,DEV_000071,Device,2025-01-31 11:42:44,2025-12-17 07:24:58,3,3.0,
PER_000062,Person,USES_DEVICE,DEV_000073,Device,2025-09-20 18:40:37,2025-11-21 10:38:10,2,2.0,
PER_000062,Person,USES_DEVICE,DEV_000076,Device,2025-04-19 21:50:57,2025-11-07 20:29:58,3,3.0,
PER_000062,Person,USES_DEVICE,DEV_000077,Device,2025-06-10 08:26:54,2025-08-28 03:22:05,3,3.0,
PER_000062,Person,USES_DEVICE,DEV_000078,Device,2025-09-02 22:16:28,2025-12-11 17:37:14,2,2.0,
PER_000062,Person,USES_DEVICE,DEV_000079,Device,2025-06-09 06:25:08,2025-06-09 06:25:08,1,1.0,
PER_000062,Person,USES_DEVICE,DEV_000080,Device,2025-08-29 22:28:09,2025-08-29 22:28:09,1,1.0,
PER_000062,Person,USES_DEVICE,DEV_000081,Device,2025-03-05 14:31:43,2025-08-18 06:49:49,3,3.0,
PER_000062,Person,USES_DEVICE,DEV_000082,Device,2025-02-04 14:54:47,2025-07-24 05:35:34,2,2.0,
PER_000062,Person,USES_DEVICE,DEV_000085,Device,2025-05-04 17:29:06,2025-07-11 15:03:34,3,3.0,
PER_000062,Person,USES_DEVICE,DEV_000086,Device,2025-03-11 11:52:28,2025-03-11 11:52:28,1,1.0,
PER_000062,Person,USES_DEVICE,DEV_000087,Device,2025-01-16 16:39:08,2025-01-16 16:39:08,1,1.0,
PER_000062,Person,USES_DEVICE,DEV_000089,Device,2025-10-12 19:26:36,2025-10-12 19:26:36,1,1.0,
PER_000062,Person,USES_DEVICE,DEV_000090,Device,2025-01-25 11:54:35,2025-10-28 18:03:58,3,3.0,
PER_000062,Person,USES_DEVICE,DEV_000092,Device,2025-09-19 16:53:05,2025-09-19 16:53:05,1,1.0,
PER_000062,Person,USES_DEVICE,DEV_000093,Device,2025-02-21 14:00:29,2025-07-09 05:16:42,3,3.0,
PER_000062,Person,USES_DEVICE,DEV_000094,Device,2025-07-12 10:04:08,2025-08-01 09:10:57,2,2.0,
PER_000062,Person,USES_DEVICE,DEV_000095,Device,2025-02-20 09:13:04,2025-07-31 14:54:51,2,2.0,
PER_000062,Person,USES_DEVICE,DEV_000096,Device,2025-02-21 20:27:58,2025-02-21 20:27:58,1,1.0,
PER_000062,Person,USES_DEVICE,DEV_000098,Device,2025-02-22 17:25:58,2025-12-10 19:15:26,3,3.0,
PER_000062,Person,USES_DEVICE,DEV_000099,Device,2025-07-09 17:41:50,2025-07-09 17:41:50,1,1.0,
PER_000062,Person,USES_DEVICE,DEV_000100,Device,2025-07-18 02:34:36,2025-07-18 02:34:36,1,1.0,
PER_000062,Person,USES_DEVICE,DEV_000101,Device,2025-09-15 05:18:48,2025-12-20 19:44:53,3,3.0,
PER_000062,Person,USES_DEVICE,DEV_000103,Device,2025-04-11 14:42:47,2025-06-03 15:03:08,2,2.0,
PER_000062,Person,USES_DEVICE,DEV_000104,Device,2025-03-03 20:36:06,2025-03-24 14:11:37,2,2.0,
PER_000062,Person,USES_DEVICE,DEV_000105,Device,2025-03-14 14:01:23,2025-04-09 13:16:02,2,2.0,
PER_000062,Person,USES_DEVICE,DEV_000106,Device,2025-05-31 13:44:54,2025-05-31 13:44:54,1,1.0,
PER_000062,Person,USES_DEVICE,DEV_000107,Device,2025-02-24 10:28:51,2025-08-22 15:32:50,3,3.0,
PER_000062,Person,USES_DEVICE,DEV_000108,Device,2025-03-16 21:28:32,2025-09-10 11:22:23,2,2.0,
PER_000062,Person,USES_DEVICE,DEV_000110,Device,2025-06-04 17:58:57,2025-07-15 19:41:41,2,2.0,
PER_000062,Person,USES_DEVICE,DEV_000111,Device,2025-08-29 23:14:14,2025-11-24 11:44:02,3,3.0,
PER_000062,Person,USES_DEVICE,DEV_000112,Device,2025-07-07 14:01:16,2025-07-07 14:01:16,1,1.0,
PER_000062,Person,USES_DEVICE,DEV_000113,Device,2025-10-21 17:32:47,2025-10-21 17:32:47,1,1.0,
PER_000062,Person,USES_DEVICE,DEV_000114,Device,2025-10-01 16:29:32,2025-10-01 16:29:32,1,1.0,
PER_000062,Person,USES_DEVICE,DEV_000115,Device,2025-03-10 14:05:45,2025-03-10 14:05:45,1,1.0,
PER_000062,Person,USES_DEVICE,DEV_000116,Device,2025-02-04 14:24:32,2025-11-09 13:36:32,2,2.0,
PER_000062,Person,USES_DEVICE,DEV_000117,Device,2025-02-25 10:08:32,2025-03-28 09:40:01,2,2.0,
PER_000062,Person,USES_DEVICE,DEV_000118,Device,2025-01-05 17:55:26,2025-05-04 22:57:41,4,4.0,
PER_000062,Person,USES_DEVICE,DEV_000119,Device,2025-09-06 10:58:35,2025-11-11 14:56:37,3,3.0,
PER_000062,Person,USES_DEVICE,DEV_000120,Device,2025-02-19 07:07:53,2025-07-30 07:19:28,3,3.0,
PER_000063,Person,USES_DEVICE,DEV_000002,Device,2025-07-12 22:08:10,2025-07-12 22:08:10,1,1.0,
PER_000063,Person,USES_DEVICE,DEV_000003,Device,2025-07-10 18:54:25,2025-07-12 21:51:22,2,2.0,
PER_000063,Person,USES_DEVICE,DEV_000004,Device,2025-07-10 08:48:00,2025-07-12 20:49:36,4,4.0,
PER_000063,Person,USES_DEVICE,DEV_000005,Device,2025-07-11 07:26:32,2025-07-12 07:16:12,6,6.0,
PER_000063,Person,USES_DEVICE,DEV_000006,Device,2025-07-10 13:34:26,2025-07-10 13:34:26,1,1.0,
PER_000063,Person,USES_DEVICE,DEV_000008,Device,2025-07-10 05:04:46,2025-07-12 14:46:18,2,2.0,
PER_000063,Person,USES_DEVICE,DEV_000010,Device,2025-07-11 08:47:56,2025-07-11 08:47:56,1,1.0,
PER_000063,Person,USES_DEVICE,DEV_000011,Device,2025-07-10 21:49:27,2025-07-11 04:52:36,2,2.0,
PER_000063,Person,USES_DEVICE,DEV_000012,Device,2025-07-11 07:07:51,2025-07-12 13:53:32,3,3.0,
PER_000063,Person,USES_DEVICE,DEV_000013,Device,2025-07-10 19:21:44,2025-07-10 19:21:44,1,1.0,
PER_000063,Person,USES_DEVICE,DEV_000014,Device,2025-07-10 06:48:47,2025-07-10 06:48:47,1,1.0,
PER_000063,Person,USES_DEVICE,DEV_000015,Device,2025-07-10 22:33:53,2025-07-10 22:33:53,1,1.0,
PER_000063,Person,USES_DEVICE,DEV_000016,Device,2025-07-10 00:26:26,2025-07-11 09:40:43,2,2.0,
PER_000063,Person,USES_DEVICE,DEV_000017,Device,2025-07-10 09:19:30,2025-07-10 09:19:30,1,1.0,
PER_000063,Person,USES_DEVICE,DEV_000018,Device,2025-07-11 04:34:51,2025-07-11 04:34:51,1,1.0,
PER_000063,Person,USES_DEVICE,DEV_000019,Device,2025-07-11 14:39:52,2025-07-11 14:39:52,1,1.0,
PER_000063,Person,USES_DEVICE,DEV_000020,Device,2025-07-12 18:46:44,2025-07-12 18:46:44,1,1.0,
PER_000063,Person,USES_DEVICE,DEV_000021,Device,2025-07-10 02:21:10,2025-07-10 13:07:13,2,2.0,
PER_000063,Person,USES_DEVICE,DEV_000023,Device,2025-07-10 19:29:49,2025-07-12 19:18:24,2,2.0,
PER_000063,Person,USES_DEVICE,DEV_000024,Device,2025-07-12 01:05:29,2025-07-12 12:10:53,2,2.0,
PER_000063,Person,USES_DEVICE,DEV_000026,Device,2025-07-10 18:39:41,2025-07-12 18:32:44,2,2.0,
PER_000063,Person,USES_DEVICE,DEV_000027,Device,2025-07-10 09:06:14,2025-07-10 22:56:50,2,2.0,
PER_000063,Person,USES_DEVICE,DEV_000028,Device,2025-07-10 21:06:27,2025-07-11 06:05:36,2,2.0,
PER_000063,Person,USES_DEVICE,DEV_000029,Device,2025-07-10 08:58:42,2025-07-10 08:58:42,1,1.0,
PER_000063,Person,USES_DEVICE,DEV_000030,Device,2025-07-12 04:05:22,2025-07-12 04:05:22,1,1.0,
PER_000063,Person,USES_DEVICE,DEV_000031,Device,2025-07-10 00:40:28,2025-07-12 01:04:23,4,4.0,
PER_000063,Person,USES_DEVICE,DEV_000033,Device,2025-07-11 09:12:35,2025-07-11 09:12:35,1,1.0,
PER_000063,Person,USES_DEVICE,DEV_000034,Device,2025-07-10 12:34:47,2025-07-12 04:39:35,3,3.0,
PER_000063,Person,USES_DEVICE,DEV_000035,Device,2025-07-11 15:12:00,2025-07-11 21:16:10,2,2.0,
PER_000063,Person,USES_DEVICE,DEV_000036,Device,2025-07-12 12:55:33,2025-07-12 12:55:33,1,1.0,
PER_000063,Person,USES_DEVICE,DEV_000037,Device,2025-07-12 10:11:53,2025-07-12 10:11:53,1,1.0,
PER_000063,Person,USES_DEVICE,DEV_000041,Device,2025-07-12 18:46:55,2025-07-12 18:46:55,1,1.0,
PER_000063,Person,USES_DEVICE,DEV_000042,Device,2025-07-11 06:01:17,2025-07-12 09:29:45,4,4.0,
PER_000063,Person,USES_DEVICE,DEV_000043,Device,2025-07-11 04:57:33,2025-07-11 04:57:33,1,1.0,
PER_000063,Person,USES_DEVICE,DEV_000044,Device,2025-07-11 07:45:38,2025-07-11 07:45:38,1,1.0,
PER_000063,Person,USES_DEVICE,DEV_000045,Device,2025-07-12 21:13:01,2025-07-12 21:13:01,1,1.0,
PER_000063,Person,USES_DEVICE,DEV_000046,Device,2025-07-10 21:03:59,2025-07-11 22:55:57,2,2.0,
PER_000063,Person,USES_DEVICE,DEV_000047,Device,2025-07-11 09:13:06,2025-07-11 12:48:30,2,2.0,
PER_000063,Person,USES_DEVICE,DEV_000049,Device,2025-07-10 17:12:09,2025-07-10 17:12:09,1,1.0,
PER_000063,Person,USES_DEVICE,DEV_000050,Device,2025-07-10 11:44:14,2025-07-10 11:44:14,1,1.0,
PER_000063,Person,USES_DEVICE,DEV_000053,Device,2025-07-12 18:29:13,2025-07-12 18:29:13,1,1.0,
PER_000063,Person,USES_DEVICE,DEV_000055,Device,2025-07-12 15:06:59,2025-07-12 15:06:59,1,1.0,
PER_000063,Person,USES_DEVICE,DEV_000056,Device,2025-07-10 15:17:10,2025-07-11 09:19:10,2,2.0,
PER_000063,Person,USES_DEVICE,DEV_000057,Device,2025-07-10 03:35:01,2025-07-12 08:32:11,4,4.0,
PER_000063,Person,USES_DEVICE,DEV_000058,Device,2025-07-12 00:18:22,2025-07-12 00:18:22,1,1.0,
PER_000063,Person,USES_DEVICE,DEV_000061,Device,2025-07-11 20:05:17,2025-07-11 20:05:17,1,1.0,
PER_000063,Person,USES_DEVICE,DEV_000062,Device,2025-07-11 10:30:21,2025-07-11 10:30:21,1,1.0,
PER_000063,Person,USES_DEVICE,DEV_000066,Device,2025-07-10 23:09:48,2025-07-11 08:59:27,2,2.0,
PER_000063,Person,USES_DEVICE,DEV_000068,Device,2025-07-12 07:43:20,2025-07-12 07:43:20,1,1.0,
PER_000063,Person,USES_DEVICE,DEV_000069,Device,2025-07-10 08:00:19,2025-07-12 18:03:24,4,4.0,
PER_000063,Person,USES_DEVICE,DEV_000070,Device,2025-07-11 19:32:00,2025-07-11 21:14:33,2,2.0,
PER_000063,Person,USES_DEVICE,DEV_000072,Device,2025-07-11 12:53:42,2025-07-12 15:45:02,2,2.0,
PER_000063,Person,USES_DEVICE,DEV_000075,Device,2025-07-10 15:21:14,2025-07-10 15:21:14,1,1.0,
PER_000063,Person,USES_DEVICE,DEV_000077,Device,2025-07-12 08:10:18,2025-07-12 17:25:23,2,2.0,
PER_000063,Person,USES_DEVICE,DEV_000078,Device,2025-07-10 05:05:16,2025-07-10 05:05:16,1,1.0,
PER_000063,Person,USES_DEVICE,DEV_000080,Device,2025-07-12 02:56:45,2025-07-12 07:33:49,2,2.0,
PER_000063,Person,USES_DEVICE,DEV_000083,Device,2025-07-10 07:55:29,2025-07-10 07:55:29,1,1.0,
PER_000063,Person,USES_DEVICE,DEV_000085,Device,2025-07-11 04:48:27,2025-07-11 14:56:19,2,2.0,
PER_000063,Person,USES_DEVICE,DEV_000087,Device,2025-07-11 20:26:41,2025-07-11 20:26:41,1,1.0,
PER_000063,Person,USES_DEVICE,DEV_000088,Device,2025-07-10 14:22:56,2025-07-11 13:16:58,3,3.0,
PER_000063,Person,USES_DEVICE,DEV_000090,Device,2025-07-12 00:42:46,2025-07-12 00:42:46,1,1.0,
PER_000063,Person,USES_DEVICE,DEV_000092,Device,2025-07-10 20:18:32,2025-07-10 21:40:55,2,2.0,
PER_000063,Person,USES_DEVICE,DEV_000095,Device,2025-07-11 09:41:32,2025-07-11 09:41:32,1,1.0,
PER_000063,Person,USES_DEVICE,DEV_000097,Device,2025-07-12 06:05:24,2025-07-12 06:05:24,1,1.0,
PER_000063,Person,USES_DEVICE,DEV_000098,Device,2025-07-10 17:52:07,2025-07-12 09:17:26,3,3.0,
PER_000063,Person,USES_DEVICE,DEV_000099,Device,2025-07-10 20:18:29,2025-07-12 18:40:09,2,2.0,
PER_000063,Person,USES_DEVICE,DEV_000100,Device,2025-07-10 19:07:48,2025-07-10 19:07:48,1,1.0,
PER_000063,Person,USES_DEVICE,DEV_000101,Device,2025-07-10 20:21:25,2025-07-12 09:21:32,4,4.0,
PER_000063,Person,USES_DEVICE,DEV_000102,Device,2025-07-11 10:57:55,2025-07-11 10:57:55,1,1.0,
PER_000063,Person,USES_DEVICE,DEV_000105,Device,2025-07-10 04:26:26,2025-07-12 23:35:35,4,4.0,
PER_000063,Person,USES_DEVICE,DEV_000108,Device,2025-07-10 19:57:39,2025-07-10 19:57:39,1,1.0,
PER_000063,Person,USES_DEVICE,DEV_000109,Device,2025-07-12 07:45:43,2025-07-12 07:45:43,1,1.0,
PER_000063,Person,USES_DEVICE,DEV_000110,Device,2025-07-12 11:43:46,2025-07-12 11:43:46,1,1.0,
PER_000063,Person,USES_DEVICE,DEV_000112,Device,2025-07-10 04:51:45,2025-07-11 22:41:33,2,2.0,
PER_000063,Person,USES_DEVICE,DEV_000113,Device,2025-07-10 09:43:32,2025-07-12 21:36:26,2,2.0,
PER_000063,Person,USES_DEVICE,DEV_000114,Device,2025-07-12 03:44:05,2025-07-12 11:25:20,2,2.0,
PER_000063,Person,USES_DEVICE,DEV_000115,Device,2025-07-11 19:57:47,2025-07-11 19:57:47,1,1.0,
PER_000063,Person,USES_DEVICE,DEV_000116,Device,2025-07-10 20:21:08,2025-07-10 20:21:08,1,1.0,
PER_000063,Person,USES_DEVICE,DEV_000118,Device,2025-07-11 13:25:28,2025-07-12 19:22:17,3,3.0,
PER_000063,Person,USES_DEVICE,DEV_000119,Device,2025-07-12 05:39:44,2025-07-12 05:39:44,1,1.0,
PER_000063,Person,USES_DEVICE,DEV_000120,Device,2025-07-12 07:39:51,2025-07-12 07:39:51,1,1.0,
PER_000064,Person,USES_DEVICE,DEV_000009,Device,2025-09-08 18:55:47,2025-09-08 18:55:47,1,1.0,
PER_000064,Person,USES_DEVICE,DEV_000010,Device,2025-12-10 19:31:55,2025-12-10 19:31:55,1,1.0,
PER_000064,Person,USES_DEVICE,DEV_000023,Device,2025-04-18 19:41:49,2025-04-18 19:41:49,1,1.0,
PER_000064,Person,USES_DEVICE,DEV_000025,Device,2025-06-27 08:33:28,2025-06-27 08:33:28,1,1.0,
PER_000064,Person,USES_DEVICE,DEV_000038,Device,2025-01-09 19:30:01,2025-01-09 19:30:01,1,1.0,
PER_000064,Person,USES_DEVICE,DEV_000059,Device,2025-08-31 17:09:50,2025-08-31 17:09:50,1,1.0,
PER_000064,Person,USES_DEVICE,DEV_000077,Device,2025-02-01 12:33:50,2025-02-01 12:33:50,1,1.0,
PER_000064,Person,USES_DEVICE,DEV_000082,Device,2025-11-03 19:13:10,2025-11-03 19:13:10,1,1.0,
PER_000064,Person,USES_DEVICE,DEV_000085,Device,2025-11-26 22:17:18,2025-11-26 22:17:18,1,1.0,
PER_000064,Person,USES_DEVICE,DEV_000086,Device,2025-12-30 09:41:27,2025-12-30 09:41:27,1,1.0,
PER_000064,Person,USES_DEVICE,DEV_000089,Device,2025-11-16 18:38:40,2025-11-16 18:38:40,1,1.0,
PER_000064,Person,USES_DEVICE,DEV_000101,Device,2025-10-23 14:29:17,2025-10-23 14:29:17,1,1.0,
PER_000064,Person,USES_DEVICE,DEV_000102,Device,2025-06-16 18:59:21,2025-06-16 18:59:21,1,1.0,
PER_000064,Person,USES_DEVICE,DEV_000103,Device,2025-11-09 08:04:29,2025-11-09 08:04:29,1,1.0,
PER_000064,Person,USES_DEVICE,DEV_000112,Device,2025-12-28 07:08:57,2025-12-28 07:08:57,1,1.0,
PER_000064,Person,USES_DEVICE,DEV_000115,Device,2025-02-20 07:20:48,2025-02-20 07:20:48,1,1.0,
PER_000064,Person,USES_DEVICE,DEV_000117,Device,2025-06-01 22:01:35,2025-06-01 22:01:35,1,1.0,
PER_000064,Person,USES_DEVICE,DEV_000119,Device,2025-05-14 16:26:06,2025-05-14 16:26:06,1,1.0,
PER_000064,Person,USES_DEVICE,DEV_000120,Device,2025-07-02 12:58:10,2025-07-02 12:58:10,1,1.0,
PER_000065,Person,USES_DEVICE,DEV_000009,Device,2025-01-20 13:53:00,2025-01-20 13:53:00,1,1.0,
PER_000065,Person,USES_DEVICE,DEV_000010,Device,2025-07-18 05:51:27,2025-12-08 10:30:00,2,2.0,
PER_000065,Person,USES_DEVICE,DEV_000012,Device,2025-12-30 11:14:27,2025-12-30 11:14:27,1,1.0,
PER_000065,Person,USES_DEVICE,DEV_000027,Device,2025-10-27 20:36:13,2025-10-27 20:36:13,1,1.0,
PER_000065,Person,USES_DEVICE,DEV_000038,Device,2025-07-15 21:34:44,2025-07-15 21:34:44,1,1.0,
PER_000065,Person,USES_DEVICE,DEV_000047,Device,2025-10-19 15:14:13,2025-10-19 15:14:13,1,1.0,
PER_000065,Person,USES_DEVICE,DEV_000060,Device,2025-08-25 22:45:27,2025-08-25 22:45:27,1,1.0,
PER_000065,Person,USES_DEVICE,DEV_000061,Device,2025-03-18 14:38:06,2025-03-18 14:38:06,1,1.0,
PER_000065,Person,USES_DEVICE,DEV_000074,Device,2025-07-11 15:05:22,2025-07-11 15:05:22,1,1.0,
PER_000065,Person,USES_DEVICE,DEV_000078,Device,2025-11-15 09:58:19,2025-11-15 09:58:19,1,1.0,
PER_000065,Person,USES_DEVICE,DEV_000082,Device,2025-11-02 08:29:12,2025-11-02 08:29:12,1,1.0,
PER_000065,Person,USES_DEVICE,DEV_000096,Device,2025-05-14 09:17:56,2025-05-14 09:17:56,1,1.0,
PER_000065,Person,USES_DEVICE,DEV_000103,Device,2025-07-24 08:01:47,2025-07-24 08:01:47,1,1.0,
PER_000065,Person,USES_DEVICE,DEV_000107,Device,2025-01-05 15:00:33,2025-01-05 15:00:33,1,1.0,
PER_000065,Person,USES_DEVICE,DEV_000112,Device,2025-09-25 18:23:24,2025-09-25 18:23:24,1,1.0,
PER_000065,Person,USES_DEVICE,DEV_000115,Device,2025-07-23 19:20:35,2025-07-23 19:20:35,1,1.0,
PER_000066,Person,USES_DEVICE,DEV_000003,Device,2025-03-20 17:11:57,2025-03-20 17:11:57,1,1.0,
PER_000066,Person,USES_DEVICE,DEV_000004,Device,2025-12-05 07:06:21,2025-12-05 07:06:21,1,1.0,
PER_000066,Person,USES_DEVICE,DEV_000019,Device,2025-10-13 19:34:06,2025-10-13 19:34:06,1,1.0,
PER_000066,Person,USES_DEVICE,DEV_000023,Device,2025-04-04 01:17:10,2025-10-23 15:43:10,2,2.0,
PER_000066,Person,USES_DEVICE,DEV_000030,Device,2025-07-25 17:38:55,2025-07-25 17:38:55,1,1.0,
PER_000066,Person,USES_DEVICE,DEV_000031,Device,2025-01-24 05:18:41,2025-01-24 05:18:41,1,1.0,
PER_000066,Person,USES_DEVICE,DEV_000049,Device,2025-10-25 15:45:22,2025-10-25 15:45:22,1,1.0,
PER_000066,Person,USES_DEVICE,DEV_000050,Device,2025-03-28 20:32:52,2025-03-28 20:32:52,1,1.0,
PER_000066,Person,USES_DEVICE,DEV_000051,Device,2025-02-13 06:18:03,2025-02-13 06:18:03,1,1.0,
PER_000066,Person,USES_DEVICE,DEV_000069,Device,2025-12-10 13:21:27,2025-12-10 13:21:27,1,1.0,
PER_000066,Person,USES_DEVICE,DEV_000073,Device,2025-03-17 07:07:22,2025-03-17 07:07:22,1,1.0,
PER_000066,Person,USES_DEVICE,DEV_000078,Device,2025-03-15 04:29:17,2025-08-13 08:21:14,2,2.0,
PER_000066,Person,USES_DEVICE,DEV_000079,Device,2025-05-24 12:29:39,2025-06-02 11:39:48,2,2.0,
PER_000066,Person,USES_DEVICE,DEV_000082,Device,2025-02-07 10:52:33,2025-02-07 10:52:33,1,1.0,
PER_000066,Person,USES_DEVICE,DEV_000090,Device,2025-01-08 14:09:43,2025-01-08 14:09:43,1,1.0,
PER_000066,Person,USES_DEVICE,DEV_000103,Device,2025-12-15 05:35:37,2025-12-15 05:35:37,1,1.0,
PER_000066,Person,USES_DEVICE,DEV_000107,Device,2025-01-06 16:20:10,2025-01-06 16:20:10,1,1.0,
PER_000066,Person,USES_DEVICE,DEV_000119,Device,2025-05-31 07:20:29,2025-05-31 07:20:29,1,1.0,
PER_000067,Person,USES_DEVICE,DEV_000013,Device,2025-02-11 07:06:33,2025-02-11 07:06:33,1,1.0,
PER_000067,Person,USES_DEVICE,DEV_000019,Device,2025-09-05 08:07:17,2025-09-05 08:07:17,1,1.0,
PER_000067,Person,USES_DEVICE,DEV_000025,Device,2025-04-10 20:13:29,2025-04-10 20:13:29,1,1.0,
PER_000067,Person,USES_DEVICE,DEV_000034,Device,2025-07-17 19:04:50,2025-07-17 19:04:50,1,1.0,
PER_000067,Person,USES_DEVICE,DEV_000037,Device,2025-08-15 13:39:40,2025-08-15 13:39:40,1,1.0,
PER_000067,Person,USES_DEVICE,DEV_000039,Device,2025-04-29 07:36:58,2025-04-29 07:36:58,1,1.0,
PER_000067,Person,USES_DEVICE,DEV_000054,Device,2025-09-03 16:16:49,2025-09-03 16:16:49,1,1.0,
PER_000067,Person,USES_DEVICE,DEV_000073,Device,2025-12-29 03:33:00,2025-12-29 03:33:00,1,1.0,
PER_000067,Person,USES_DEVICE,DEV_000077,Device,2025-07-30 05:15:11,2025-07-30 05:15:11,1,1.0,
PER_000067,Person,USES_DEVICE,DEV_000081,Device,2025-02-06 04:51:40,2025-02-06 04:51:40,1,1.0,
PER_000067,Person,USES_DEVICE,DEV_000087,Device,2025-08-24 09:26:45,2025-08-24 09:26:45,1,1.0,
PER_000067,Person,USES_DEVICE,DEV_000090,Device,2025-11-15 14:02:41,2025-11-15 14:02:41,1,1.0,
PER_000067,Person,USES_DEVICE,DEV_000109,Device,2025-01-24 07:53:17,2025-01-24 07:53:17,1,1.0,
PER_000067,Person,USES_DEVICE,DEV_000113,Device,2025-11-03 17:36:40,2025-11-03 17:36:40,1,1.0,
PER_000067,Person,USES_DEVICE,DEV_000115,Device,2025-03-31 14:24:27,2025-03-31 14:24:27,1,1.0,
PER_000068,Person,USES_DEVICE,DEV_000003,Device,2025-10-14 15:07:37,2025-10-14 15:07:37,1,1.0,
PER_000068,Person,USES_DEVICE,DEV_000005,Device,2025-05-08 18:12:59,2025-05-08 18:12:59,1,1.0,
PER_000068,Person,USES_DEVICE,DEV_000008,Device,2025-03-26 18:36:54,2025-03-26 18:36:54,1,1.0,
PER_000068,Person,USES_DEVICE,DEV_000009,Device,2025-04-13 19:08:00,2025-04-13 19:08:00,1,1.0,
PER_000068,Person,USES_DEVICE,DEV_000011,Device,2025-02-12 13:18:29,2025-02-12 13:18:29,1,1.0,
PER_000068,Person,USES_DEVICE,DEV_000019,Device,2025-02-03 13:43:17,2025-02-03 13:43:17,1,1.0,
PER_000068,Person,USES_DEVICE,DEV_000023,Device,2025-03-11 16:21:32,2025-03-11 16:21:32,1,1.0,
PER_000068,Person,USES_DEVICE,DEV_000027,Device,2025-07-10 09:15:41,2025-07-10 09:15:41,1,1.0,
PER_000068,Person,USES_DEVICE,DEV_000037,Device,2025-04-15 12:26:07,2025-04-15 12:26:07,1,1.0,
PER_000068,Person,USES_DEVICE,DEV_000043,Device,2025-09-12 14:01:18,2025-09-12 14:01:18,1,1.0,
PER_000068,Person,USES_DEVICE,DEV_000048,Device,2025-05-26 21:37:04,2025-05-26 21:37:04,1,1.0,
PER_000068,Person,USES_DEVICE,DEV_000055,Device,2025-03-12 18:09:22,2025-03-12 18:09:22,1,1.0,
PER_000068,Person,USES_DEVICE,DEV_000056,Device,2025-04-06 10:05:06,2025-04-06 10:05:06,1,1.0,
PER_000068,Person,USES_DEVICE,DEV_000063,Device,2025-07-06 07:40:10,2025-07-06 07:40:10,1,1.0,
PER_000068,Person,USES_DEVICE,DEV_000067,Device,2025-09-13 16:18:24,2025-09-13 16:18:24,1,1.0,
PER_000068,Person,USES_DEVICE,DEV_000078,Device,2025-04-20 11:59:43,2025-04-20 11:59:43,1,1.0,
PER_000068,Person,USES_DEVICE,DEV_000082,Device,2025-03-12 19:38:39,2025-03-12 19:38:39,1,1.0,
PER_000068,Person,USES_DEVICE,DEV_000084,Device,2025-04-02 14:19:30,2025-04-02 14:19:30,1,1.0,
PER_000068,Person,USES_DEVICE,DEV_000087,Device,2025-01-03 16:41:28,2025-01-03 16:41:28,1,1.0,
PER_000068,Person,USES_DEVICE,DEV_000088,Device,2025-09-29 09:13:02,2025-09-29 09:13:02,1,1.0,
PER_000068,Person,USES_DEVICE,DEV_000097,Device,2025-06-18 19:43:59,2025-11-28 08:33:22,4,4.0,
PER_000068,Person,USES_DEVICE,DEV_000104,Device,2025-04-18 08:54:21,2025-04-18 08:54:21,1,1.0,
PER_000068,Person,USES_DEVICE,DEV_000117,Device,2025-09-30 09:19:54,2025-09-30 09:19:54,1,1.0,
PER_000068,Person,USES_DEVICE,DEV_000120,Device,2025-04-20 06:35:44,2025-06-28 07:25:10,2,2.0,
PER_000069,Person,USES_DEVICE,DEV_000006,Device,2025-09-02 15:24:49,2025-09-02 15:24:49,1,1.0,
PER_000069,Person,USES_DEVICE,DEV_000013,Device,2025-01-09 10:22:09,2025-01-09 10:22:09,1,1.0,
PER_000069,Person,USES_DEVICE,DEV_000021,Device,2025-01-07 18:09:25,2025-01-07 18:09:25,1,1.0,
PER_000069,Person,USES_DEVICE,DEV_000030,Device,2025-06-02 04:04:24,2025-06-02 04:04:24,1,1.0,
